text,community_id,community_name,perplexity
"hi ! ive been lurking for a while and decided to finally make a new account ! hazel = ) , turning 17 this year ( 2006 ) cw 45kg ugw 36kg ~ 156cm chinese , i love sanrio and cute things ^-^ / to be moots ( ) ill ! ! !",7,Eating Disorder,1.2979819530301029e-06
"should i expose an abuser ? the victim is a close friend of mine who gave me permission to , they just do n't want to do it themselves my strong sense of justice wants to but i do n't know if it would do any good . they 're not a on edtwt or anything related so it unlikely-",7,Eating Disorder,1.7105998040278791e-06
complaining ab proana bfs while my ex literally threatened to kill me ( he had a plan and trust me he def would ) he had a fantasy/ kink ( if thats a kink ) ab it ? ? ? ? ? ! . he also tried to encourage me to sh ( i didnt tho ) yeah .. id be happy w a proana partner,0,Eating Disorder,1.404326098963793e-06
"anorexia can really make a cheap 39cal sachet of chicken noodle soup , that in reality might as well be piss , feel like a gourmet meal the calorie content determines how enjoyable it is , 39cal for soup ? yes please . tastes like shit ? idc its 39cal & ; moderately filling .",7,Eating Disorder,2.277651219628752e-06
this was me before recovery but now that im back ; p i love using my old pics as thinspo in this pic i was 103 ( could not get below that for months ! ! ) im 54 and 125 now so not terrible but my fav jeans dont fit me anymore and it makes me feel so gross,7,Eating Disorder,1.91522553905088e-06
here you go ( try o/i with 0/1 aswell ) bonespo skinspo anatwt edtwt thinspo skinnytwt ricecaketwt body check ednos 3dtwt meanspo mealspo dollspo deathspo smallspo miatwt eedeetwt 54twt situationspo proana mia 4n4 add any i missed in the comments luv yall & lt ; 3,0,Eating Disorder,1.7105998040278791e-06
ill probably leave edtwt in january . i cant keep denying help like i have been this whole time . ill keep my account open but wont be logged in . my schedule is too packed right now for me to do inpatient or outpatient & ; i think those would be the most effective for me .,0,Eating Disorder,1.429905864824832e-06
me quiero poner thinspo de fondo de pantalla pero siento q seria demasiado obvio para mis amigas q usan mi celular a cada rato ( aparte ya sospechan pq me obligan a comer ),8,Eating Disorder,1.69435895713832e-06
life is so frustrating atm like what do you mean i dont have a scale in the house ? if i ask my mum for one shes gon na hit me over the head with a wooden spoon i might make one of those bead things that you put around your waist so i can track weight loss,7,Eating Disorder,1.3763301467406563e-06
mutis y todos los de edtwt bloqueen a esta escoria acosadora . son locals que putean sin argumentos y nos insultan por tener desrdenes alimenticios . encima son unos xenfobos y clasistas de cuidado .,8,Eating Disorder,1.5081155879670405e-06
"me molestan los locals que tienen complejo de salvadores , como si fuera que con lo que ellos dicen nos curamos ? ? edtwt est consciente de que tiene un trastorno por eso mismo * eating disorder twitter * ninguna de nosotras intentamos que todos tengan un ed , simplemente usamos este+",8,Eating Disorder,1.7831854393079991e-06
i dont even look at thinspo ever it doesnt make me feel anything i was never focused on looks anyway my motivation was always numbers . i have no goals for what i want for myself looks-wise but now that im not at my lw anymore it does upset me that i dont look how i used to,0,Eating Disorder,1.6402334495069226e-06
"intro for edtwt ! hi im odie im 17 i live in the us a/na muslim revert ) eng/de i love reading , studying language , and the oxford comma i 've had my ed for a little over a year but have had disordered eating for about 5. dni if in recovery ! + for moots )",0,Eating Disorder,1.7783555676942342e-06
"not new to , new acc aeila 17 she/her eng/mal/ 164cm gw 40kg ugw 35kg i like kpop genshin & ; crk ^^ carrd uc ! ___phobes dni ) / to be mutuals ifb",0,Eating Disorder,1.7069560271920636e-06
"introduction for moots ? ? name macie age 19 pronouns she/her or they/them interests fitness , dieting , anime , video games , memes , ballet , aesthetics , my pets , cozy spaces , squishmallows , pokmon , .. account status edtwt & ; shtwt only please !",0,Eating Disorder,1.2716777746391017e-06
my mom ( nicely ) told me that i 've let myself go and that i need to get back in shape and start taking care of myself so here i am back for the thinspo . also started a 3 day fast now that i 'm back at my own place and my stomach hates it .,0,Eating Disorder,2.157751168851973e-06
"intro , , most info alr in carrd . very rarely sixteen ( o8o7o6 ) , queer , infj . ask to be in circle , cc in bio . not fatphobic or proana . kpop stan , i shinee , exo , snsd , onewe . scenemo & ; rokku gal . i interact way too much .",0,Eating Disorder,1.4838835795671912e-06
"ok there are like .... very very clearly a lot of people here who are just on regular diets and should n't be anywhere near edtwt , like for their own well being . wydm `` i do n't restrict or purge i 'm just eating smaller portions/healthier and have a gw '' /",7,Eating Disorder,1.8046973764285208e-06
lets say my bday is in 18 weeks and 6 days ( round it up to 19weeks ) so if i lost 2lbs per week i 'd lose 38lbs by june 24 which would make me 72lbs . i think i can do it ! especially since i lost 10lbs in like 2 months ish edtwt wish me luck,7,Eating Disorder,2.3692589365964523e-06
this or that food poll cute foods from my pinterest likes + rts appreciated . . . . edtwt eedeetwt anatwt 3dtwt foodpoll edtwtthread sweetspo meanspo mealspo thinspo ricecaketwt mealspo distractionthread thisorthat,0,Eating Disorder,1.532794271952298e-06
"o apelido da minha professora preferida pra thinspo que eu no gosto `` magrinha '' ela s chama a menina assim `` magrinha , voc fez o dever ? '' .. `` magrinha , me faz um favor '' e isso me irrita eu quero ser chamada de magrinha tambm mas no fecho a porra da boca",9,Eating Disorder,1.3638065183840808e-06
vart r alla p swe edtwt ifrn ? ( ungefr ) ni behver inte va s specifika ! vill veta hur rdd jag br vara att ngon som kan knna igen mig r hr . mest relevant r det vl om ngon r frn ovanfr ume haha,0,Eating Disorder,1.2436679526217631e-06
{ new and looking for more moots ! ! } call me gnaw ! any nickname is ok ! 16 ! ! meanspo / sweatspo addict . . my dms are always open if moots need to vent & lt ; 3 non recovery-era no trans/homophobes . thank you ! { dni 15 under please & lt ; 3 } . . / to be moots ! !,7,Eating Disorder,2.7781218250311213e-06
"in need of more edtwt mooties ! ! ! * * . 16 ! ! ( 06 ) into kp0p ( mostly 5kz , t+t , enha ) very active interacts a lot ! ! ( im srry i have no carrd those are so confusing to make ) / for the sake of this not flopping",7,Eating Disorder,1.4591362287319498e-06
"i rlly feel like january is gon na be good , like ik edtwt always says _____ is gon na be our month frfr but like im being serious . and if it isnt my month and i dont lose 10 lbs then that will be the last month i live .",0,Eating Disorder,2.089037934638327e-06
". * . not new just new acc .. 14 , asian , 40kgs ( 88lbs ) , 4'11 gw:34kgs , ugw 30kgs dni 25+ , 13 & gt ; , non edtwt allspo . neut interact to be moots & lt ; 3",7,Eating Disorder,1.2931607216160046e-06
"so fitbit wont tell me the exact number burned from calories and steps , i think ive worked out that its calculating my bmr as 1920 , if i subtract that number from the calories burned is that accurate for the day ? ? 368 feels like a lot for how many steps i did edtwt",0,Eating Disorder,2.7781218250311213e-06
"no entiendo cmo es q las otras subtwt ven a edtwt como una comunidad horrible y enfermiza cuando hay subtwt mucho peores ? hay comunidades de pedofilos , fans de asesinos , zoofilicos , ah pero noo edtwt es la peor comunidad por ser el nico safe place para personas con tca",8,Eating Disorder,1.3888735566069954e-06
love my bf sm but he so fucking nosy it pisses me off . i told him abt some twitter argument i was in and he asked me to show him so i explained it was my edtwt account i do n't want him to look at and he was like `` that tempting '' like mind your own fucking business,0,Eating Disorder,1.4714487406308765e-06
"they/them i am a minor non sh/edtwt dni 168cm ugw30kg -stuff i like- mlp , project sekai ( mizuki is my fav ) sally face , monster high music ( metal , alternative , kpop , vocaloid , emo , indie etc ) -dni if youre- fatphobic racist homophobic transphobic abelist",0,Eating Disorder,3.023187218786916e-06
"edtwt , is it normal that i try not to even formulate certain thoughts because i 'm afraid they 'll come true/wo n't come true ? like if i think a really bad thing that could happen i try to reset my brain , or if o think smth good i 'm like `` no or it fake/it gon na be the opposite ''",0,Eating Disorder,1.3825856512994503e-06
"hhiii i 'm mona ( or stella ) ! ! ! ! new account but i 've had an ed for a year i have ednos and i rlly want to int with similar people ! ! fun perks of being my moot ill motivate , ill make , ill just be sooo loyal and funny ! follow neowwww",7,Eating Disorder,1.4549550542142242e-06
hewo meh acc got banned forever ! ! ! wahhh twt soooooo i made a new one ! ! dis one obviously .... do n't report meh dis time cuz i 'm gon na come back and meh audience are gon na bite you in the face ! ! ! & gt ; :3 was,0,Eating Disorder,1.585904328749166e-06
"looking for edtwt mutuals again im mari , 16 , poc i like td , and sp1derman alot i also twt abt sh occasionally , but never show pics or interact w sh stuff i play bsketball 2 anyways my dms are always open ! & lt ; 3 and i jst want to interact with",0,Eating Disorder,2.1787268451589625e-06
"there like 400 of that r new holy shit i ca n't fb everyone but ! ! ! ! reply to this tweet if you wan na be moots must be edtwt , 18+ , not fatphobic , no other bigotry , not cishet bonus -drugtwt -mcredtwt -21+ -alt ( goth/punk/emo/etc ) -s3x w0rkers",0,Eating Disorder,2.1365353859437164e-06
"if my is trying to trigger me on purpose , ever since i accidentally overshared that ive got issues with my body and food she is tagging me on fatspo posts and when i told her that im leaving the gym she said shouldnt you be there more ? even though ive been here 2h",0,Eating Disorder,1.625705181140802e-06
"actual intro post ! ! hi , im parker and im new to edtwt + shtwt ! ! + im 16 and 5 ' 6 + i have blue hair and eyes + not fatphobic + ? ? cw , gw is 130lb ugw is 120lb + he/him + feel free to ! ! +rt for mutuals ! !",0,Eating Disorder,1.5049619150886429e-06
"my take on mark is that he not a researcher ( that not how you conduct research ) , he not a groomer either ( he has minor dni in bio ) , but since he not an actual person ( fake window thing ) that obviously just an edtwt having fun roleplaying a clueless man",0,Eating Disorder,1.5049374724185327e-06
"hi i 'm luce ! ! ________________ 16 they/them librafeminine new to shtwt , edtwt cw 106 , gw 95 shtwt , edtwt , 988twt , darktwt ________________ / to be moots )",7,Eating Disorder,1.7450489622206078e-06
"hi guys i am looking for some moots -d ( rts appreciated & lt ; 33 ) i love music and reading ! ! some typa ednos gw 110lbs i also talk about things other than my ed like relationships , self harm , small bit of drug use or wtv and just also my interests ) )",0,Eating Disorder,1.3254567647891236e-06
"true statement ! though , my main focus was to group children/adolescents/young adults into their own categories . my target was mainly just this age group as i dont often see 28+ on edtwt . i know theyre there , just not as common so i didnt feel the need of doing 28-31 32-36 etc",0,Eating Disorder,1.5905193322396372e-06
tw . . . ive been struggling a lot w binges this last 2022 till the point i went from 39kg to almost 60. this is me today . im 55.5 kg . i feel sick seeing me like this but i wanted to share cause i 'm so sure i 'll make it right this time . ( meanspo appreciated for motivation ),0,Eating Disorder,1.449777641937544e-06
"need new moots relapsed so i 'm backk ; , ) ~not new to edtwt just a new account ~17 y/o ~bmi 19.4 rn ~not fatphobic of anyone but myself & lt ; 3 dni if you are ~she/they and bi ~looking for new friends to talk to about ana/mia things ) please retweet so i can find moots !",0,Eating Disorder,1.5872024050622713e-06
after eating stomach & gt ; working on bloating + losing rn ! ! down 2 lbs in three days & lt ; 3 & gt ; will post stomach b4 food tmr ! { i honestly wish i could fix my ribs and that they werent so prominent with sticking out like that ! ! ! ! & gt ; * & lt ; } tags } edtwt ricecaketwt skinny thinspo,0,Eating Disorder,3.023187218786916e-06
"hi im lexy ! ! im not new to edtwt , but im moving accounts ( my old one was ) 17 ( 05 ) ugw 45 she/her kpop , makeup , color pink , pilates , long walks , naps , animals & lt ; 3 / to be moots ! !",0,Eating Disorder,1.5523730780842016e-06
"& gt ; -- -- -- -- -- -- & lt ; looking for edtwt moots ^^ -she/her -18+ ( under 15 dni ) -kpop ateez , 5sos , chase atlantic dead by daylight , phasmophobia -not new to edtwt been lurking for a while -very active ! ! & gt ; sw 62kg & gt ; cw 55kg ( bmi 20.2 , 165cm ) & gt ; ugw 45kg ( bmi 16.5 ) & gt ; -- -- -- -- -- -- & lt ;",0,Eating Disorder,1.6812550711620131e-06
"hello , this is wyss , reporting from edtwt . and wow , folks , it is chilly out here ! right now , the temperature is soggy with a high of 420 and a low of 69 . have a day !",0,Eating Disorder,3.4538034014985897e-06
"its my 3 year twitter anniversary on this account , ive been on edtwt for over 6 years total with my old account . i was a child and its so sad to think about how i treated little me when i was 13/14 and how i still havent changed or gotten better . i feel like itll never end",0,Eating Disorder,1.6961552091743215e-06
"ressuscitando o primeiro vdeo que vi da eug3nia 10 anos atras , quando a queen ainda era s thinspo . na altura ela levou muito hate pela dancinha dela e por ser fininha mas eu sempre achei ela icnica , fofa e engraada",9,Eating Disorder,1.4111943755779066e-06
"edtwt intro ! ! new to posting on edtwt , but have been lurking around for awhileee 23 she/her 180cm 511 gw 55kg 124lbs ana music , film , fashion & lt ; 3 dni if non edtwt , fatphobic or a minor ! ! / to be moots",7,Eating Disorder,2.2800984424975468e-06
today my mom found out i relapsed and she helped clean up my arm . the fact shes always there for me no matter how bad of a daughter i am & lt ; 33 . . . shtwt edtwt styrotwt bloodtwt catscratchtwt redinktwt beanstwt 988twt deathtwt sfxtwt twt sfx tw ! !,0,Eating Disorder,1.9410642835282488e-06
unas compaeros de mi saln q son gemelas son thinspo de q super bpnitas delicadas y buenas proporciones muuuy body goals pero son terriblemente feas de cara no hay una sola cosa q las haga verse lindas de cara dios da y dios quita,0,Eating Disorder,2.7781218250311213e-06
average day in the life of favourite edtwt sal binge eat . watch porn watch porn and cry because ill never look like the girls in the videos . binge eat + cry because ill never be attractive to him cry because i convinced myself he doesnt love me for the 7th time today,0,Eating Disorder,1.2300301932555158e-06
"tumblr trasto aunque no lo parezca es una comunidad linda xq cada uno est en la suya , no qren ser gordos y de seguro les dan asco pero no lo dicen , no avergenzan nadie si es gordo xq todos estn ah para bajar de peso , adems tienen banda d memes y thinspo",8,Eating Disorder,1.2866508996012271e-06
"not new to edtwt but i need more moots ! ! -nicole -ana -pro recovery -lesbian -loves , taylor swift , lana del rey , kate moss , lily rose depp , people that make thinspos -pls i am so so nice ! like & ; ! ! & lt ; 3 & ;",7,Eating Disorder,1.3709892527913323e-06
hi everyone on edtwt heres an intro ! my name is jackson but im fine if you wan na call me jax as a nickname . im a minor i have autism 2x ( level 2 autism ) im working on making weekly edyt vids ! im genderfluid so my prns change but they/them is always okay !,0,Eating Disorder,1.9320109458931256e-06
"edtwt/shtwt i 'm 16 he/him i 'm not fatphobic but i might interact with who are pro-recovery i might vent sometimes i 'm not new to sh/edtwt i just got perma suspended dni under 14 , over 25 , bigots",7,Eating Disorder,2.196468130932772e-06
"on liquid dieting/fasting what it is , why its good , etc a for edtwt & ; appreciated ! ! tags edtwt thinspo mealspo portion control anatwt restrict fasting ugw meanspo egospo ricecaketwt allspo sweetspo",0,Eating Disorder,1.2438032399586518e-06
"weon , ya nos responsabilizamos de ello y ya no han dicho nada relacionado a eso , pero tus favs s siguen diciendo esas cosas , a parte de q sos de edtwt no podes ser tan caradura d quejarte cuando de seguro t cargas una gordofobia",8,Eating Disorder,1.4437014215218369e-06
"vestuarios parecidos , diferentes tipos de cuerpo . un hilo para edtw , si este tipo de contenido no es de tu agrado , te pido te retires y evites comentar , gracias . versin mujer parte 1",8,Eating Disorder,1.4569392305929796e-06
"today food was really good ! the only ingredient in the pasta is hearts of palm , so obvs it did n't taste like pasta , but it was still nice . today food log hearts of palm `` pasta '' with cashew cream & ; basil creamed corn banana+maple syrup & ; salt total cals 550",0,Eating Disorder,2.5019137410708936e-06
thinspo oversized shirts edition tags ed thinspo thinsp0 meanspo meansp0 edtwt anatwt calories cals thinsp0 chubspo fatspo diet weight loss eedeetwt ricecaketwt 3dtwt 3d+w+ bonesp0 ribsp0,0,Eating Disorder,2.5207020826201187e-06
"i think im gon na share more of my non ed related interests on here i 'll do it on circle tho . im paranoid n scared of my irls finding this acc and recognizing me by them so if you 're not on my circle and want in , lmk ! i post edtwt stuff there too",0,Eating Disorder,1.878887701423082e-06
"lets find mutus ! only edtwt people but dni if r in recovery/+21yo ( im 15 ) i follow back only if post ed things i post some bodycheck , what i eat with the cals , ed , my outfit and what happened in my boring life im in edtwt since june 2022 / for being mutus )",0,Eating Disorder,1.2800418289771187e-06
i was dying of hunger but then i remembered this life hack from yolanda hadid have a couple of almonds and chew them really well . im not even kidding i had like 1 almond and boom my hunger dissapeared . i lowkey hate yolanda for forcing her daughter to develop a literal ed/edtwt,0,Eating Disorder,1.6743044852773892e-06
when i told my mom about my ed my first relapse she said when i was growing up black girls didnt have eating disorders she grew up in the 80s so they def did but now i follow anyone on edtwt with black in their bio . i felt so alone and weird when she said that,0,Eating Disorder,1.5124104493224877e-06
looking for edtwt moots ( ` ) tala ; 20 ; she / they ed haver since 2018 ( ) high sw / cw girlie & lt ; /3 was stuck in a binge cycle for a month and trying to get back on track ! not new to edtwt ! just revived an old acc & lt ; 3 / ! lets be moots ! !,7,Eating Disorder,1.3471209285853547e-06
i feel like the non fatphobic side of edtwt actually has a personality & ; a brain & ; the fatphobic side is just like `` ew fat ! '' & ; makes their entire acc about it . i might be wrong but to be fair i do n't like interacting with who hate on others just their body is different .,0,Eating Disorder,1.809094896998431e-06
"uma coisa que acho mt g0rd0l4 e eu tenho quando t difcil respirar e fico ofegante ou a respirao fica alta . as vezes at porque t passando mal ou ansiosa , mas bate um gatilho .. principalmente quando dou dois passos e me sinto assim . minha cabea automaticamente faz meanspo",9,Eating Disorder,1.5407508726639207e-06
"ej ja chyba jutro zjem troche tego rogala marciskiego ale zawsze ich nie dokonczalam wiec moge nie zjesc calego , a tyle ile moja rodzina nie zaiwazy to wypluje , mam katar wiec bedzie ok edtwt ricecaketwt",0,Eating Disorder,1.738943524287606e-06
"edtwt , many people look at people with ana and think , well if i do what they do , i will be thinner . however , people with ana experience a loss of appetite that other people do n't . this is why people with bn binge . the binge is a counter reaction to restricting . 1/2",0,Eating Disorder,1.5797696732988695e-06
"edtwt i need a tip i 'll be eating all-you-can-eat sushi tomorrow , and how do i keep track of all the stuff i eat , without being suspicious ? ( like , tipping into my phone all the time ) it so many little bites of different stuff , i ca n't remember that",0,Eating Disorder,1.3805131402477857e-06
"i wish normtwt would stop just fucking hating to hate `` they 're coming for me '' because you came at us , i get that edtwt fucking sucks and a lot of us are bigots but you should n't bully us for our disorder the d in ed stands for disorder something we ca n't control",0,Eating Disorder,2.328546315766289e-06
"i think the difference between how edtwt vs other disorders/illnesses are viewed ( on tiktok ) has to do with that no other mental illness has anything equivalent of thinspo/fatspo . its reasonable to be upset you were posted in a fatspo , not to wish weight gain on them yk",0,Eating Disorder,1.4282268239185214e-06
"grocery haul ! edtwt ( seaweed , bean sprouts , clementines , bang ) i was going to get those 70kcal brownies you can see in the back but fuck no theyre 5 $ a pack how tf do i eat 1 ( one ) meal a day and im still paying a fortune for groceries but whtv .",7,Eating Disorder,1.8962315380122163e-06
"okay , i work in a field where i see a lot of ids . a fun game i play is to try and guess what peoples bmis are . fucked up , yes , but idc . this girl was huge , and she stank . like really stank . the room she was in stinks . her bmi is 51.6. fifty-one point six . free fatspo .",0,Eating Disorder,2.282365358041716e-06
not new to edtwt just wants more moots * * -14 -170cm -bulimic -kp0p st4n but i do n't only listen to kp0p -i like a lot of movies that i genuinely do n't feel like censoring rn -muslim -i like fashion -i like to knit as a coping mechanism,0,Eating Disorder,1.3361939181777416e-06
encontrei a sua acc justamente porque tinha uma pessoa na minha tl te mandando shade melhor achado do edtwt inclu que fofo ! admito que fiquei curiosa mas vamos focar na parte legal,9,Eating Disorder,1.8380731034994824e-06
introduction time hihihi name sam pronouns he/they sw 62 cw:54-55kg gw:45kg ugw 40kg height 5 ' 2 bulimia recovered anorexic hihihi i like hello kitty and persona 5 i love coquette and cutecore fashion,7,Eating Disorder,1.6909883697735497e-06
"just saw someone use audery helpburn as thinspo .... just so everyone knows , she was malnourished from ww2 , lived off of tulip bulbs while doing illegal ballet performances which stunted her growth making her not be able to peruse ballet and go into acting . 1/2",0,Eating Disorder,1.826682932914992e-06
my friend told me they used her picture for a here on edtwt and it got like a lot of likes and its like edtwt famous th ! nspo now but i dont really believe her so if anyone finds a picture of a girl sitting on a toilet in her bathroom please send it,0,Eating Disorder,1.370368295283697e-06
algum me manda uma meanspo bem bem bem pesada eu to compulsionando todo dia porgavor eu imploro mandem meanspo pessoais porfavor eu nao paro de engordar por favor alguem me salve eu em si ja sou uma meanspo,9,Eating Disorder,1.6743044852773892e-06
"edtwt i have this in my bio but i figured i 'd make a post too , i 'm an adult so if you do n't want to interact with adults then that 100 % fine , feel free to unmutual me /srs . making this post because i feel like there people of all different ages on here",0,Eating Disorder,2.157168864869164e-06
"my name is vixen . im not new to edtwt this is just a new account . anyways i need anatwt mutuals now fr any pronouns 16 { 06 } ugw 98 lbs sw 126 lbs proana non edtwt dni -14 dni edtwt , ricecaketwt , anatwt , edtwt mutuals , thinspo , bonespo , proana",0,Eating Disorder,1.8017000229519908e-06
psa i used to be on edtwt so i still have mutuals from there that i interact with . i ( sometimes ) interact with gore and pictures of sh ! i dont write tws or cws for any of my posts ! read my carrd for a warning of what topics i tweet about ),0,Eating Disorder,2.2067711142881308e-06
". . . looking for edtwt mutuals ! ! not new , just making a new acc for edtwt 17 , he / him , west asian anorexic cw 50kgs ugw 45kgs bmi 18 166cm i like bts , anime , palaye royale , harry potter , minecraft , valorant and other stuff and to be moots",0,Eating Disorder,1.7365008488923197e-06
edtwt fc carrd tutorial como este au l'arry larry abro hilo a icons header tweet pc como subir una fancam como hacer una carrd ht para views busco mutuals vistas hashtags tiktok 18+ covid19 copys,7,Eating Disorder,1.5985667687345997e-06
"eu vivo repostando tts de outras pessoas mais nunca posto os mesmos pq eu tenho vergonha de me expressar e acho que ningum vai ver , ento respondo tudo na minha cabea dcp edtwt",9,Eating Disorder,1.290491013605788e-06
"hi ! im sav ) new to edtwt & ; would like to make friends . im 22 years old and go by she/her pronouns . im bisexual . dni minors , fatphobes , ableist , lgbtphobic im not quite comfortable sharing bmi or weight at this time . like or to be moots",7,Eating Disorder,2.594737452454865e-06
this or that fruit/fruit dishes edition -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- food poll for edtwt cals dont count ! + always appreciated & lt ; 3 edtwt foodpoll thinspo mealspo foodspo diet bonespo,7,Eating Disorder,1.7454616454415373e-06
ay nini nda q ver pero viste lo thinspo q se ve jeongin en las ultimas fotos de ig llor amiga cuales fotos tiene como 1000 pero si es re flaquito pa mi q es trasto,8,Eating Disorder,1.2659604635700816e-06
"se que suena tonto pero an no entiendo porque los edtwt hacen comentarios tan groseros hacia las personas gordas , tipo entiendo y no juzgo lo que hacen pero ya me parece grosero hablar as de las personas obesas o gordas",8,Eating Disorder,2.3692589365964523e-06
falei pra minha amiga que queria ficar magra padro thinspo mas nada muito exagerado i ela falo q eu so completamente dismrfica pq ela achou a ft da mina q eu mostrei mt magra,0,Eating Disorder,1.3805131402477857e-06
"ayer en la fiesta vi a una chica que me daba vibras a algn tca , no comi mucho , y mordi dos cachitos de una hamburguesa . y hoy , me apareci en mi tl un de ella .. y en su perfil el edtwt .",8,Eating Disorder,2.3692589365964523e-06
"eu entendo vcs desconfiarem de contas de dezembro de 22 mad gnt a coisa mais facil e descobrir infiltrado , eles nao sabem nada daq de dentro , nf , thinspo , bonespo , mfc claramente alg q nunca teve contato com esse lado",0,Eating Disorder,1.342309246865625e-06
"th ! n $ p0 , th ! nsp0 , th ! n $ po , thinspo , th1nspo , th1nsp0 , th1n $ p0 , th1n $ p0 , edtwt , miatwt , anatwt , pr0ana , pr04n4 , pro4n4 , b0nesp0 , b0ne $ p0 , bonespo , 3dtwt , ugw ,",0,Eating Disorder,2.5207020826201187e-06
hiii not new to edtwt ~ a little bit abt me turning 17 soon ! bmi:19.2 aiming for 17 height 157cm weight 47.4 kg i like kpop ( skz txt enhypen twice itzy le sserafim and more ! ) ~looking for moots ! ! rt/ to be moots ^^,7,Eating Disorder,1.7986543525694287e-06
yes . fat people can have restrictive eds . its disgusting to me that some of yall act like someones ed isnt valid of their weight . really think that fat on edtwt are unaware that theyre fat ? ? ? be for real . fat know that their fat . we dont have to tell them .,0,Eating Disorder,1.3805131402477857e-06
"hiiiii edtwt ! ! you can call me neneng or neng fatspo enthusiast , anti-fatphobes dni for own well-being 22 , bmi 18 , 165cm 48kg if correct my grammar bilingualphobic & lt ; /3 /nsrs made this acc to celebrate hitting an underweight bmi",0,Eating Disorder,1.412140818501939e-06
i was on omegle earlier with my sister whos way skinner than me and i was the one in the main camera she was off to the side and we got connected with a group of boys and they said yo get that other girl into frame so yea now im just the fat ugly sister free meanspo tho,0,Eating Disorder,1.2199762977616049e-06
"meudeus o menino falando que eu emagreci um monte pq antes eu tava gorda pra krlho , fazendo sinal de barriga grande e falando de eu usando um vestido e ficando enorme nele no sei se fico feliz ou triste mds ele me humilhou que meanspo",9,Eating Disorder,1.599661800355534e-06
"jestem kurwa zalamana , dzisiaj mialam napad glodu i wpierdolilam pol lodowki , chialam to wsyztsko zwymiotowac alw udalo mi sie tylko czesc",0,Eating Disorder,1.370368295283697e-06
"hey edtwt heres 173 calories of fruits ( and carrots ) , which i think is a lot ! 1/2 cup baby carrots 25 cals 1/3 cup grapes 36 cals 2/3rds lemon 11 cals 1/4th cup blueberries 21 cals 1/2 cup peeled apple slices 80 cals a small mcdonalds fry is 230 cals . small .",0,Eating Disorder,1.4714487406308765e-06
"ayufa pq me salen las imgenes de twits en las notis , a veces me salen thinspo o cortws apenas prendo mi celular y ahora tengo el temor de q alguien vea eso en mi celular",8,Eating Disorder,1.4569392305929796e-06
"i do n't find any edtwt or shtwt tweets to interact with but when i 'm on my school bus it comes piling in , obviously i still see the tweets now but they show up more on my bus especially the uncensored ones its so awkward when i open the app and suddenly close it",7,Eating Disorder,1.389412659591471e-06
"yall new idea ( or not ) chew spit the food you really ca n't help but eat , for example you know a binge is coming and you really ca n't help but eat , then do it , chew it and spit it , do n't swallow . afterwards eat whatever were supposed to or dont at all 1/3",0,Eating Disorder,1.8609745211506377e-06
o ed enchendo meu saco pelo post da mel ( post que deixei aberto pra vocs opinarem ) mas fazem literalmente fatspo com pessoas ( artistas influencer at gente do ) esculacharam a l4na at umas horas e depois mandam eu `` tomar conta da minha vida '',9,Eating Disorder,1.388513169331418e-06
okay so im like 99.9 % sure two of my irls from school are on here and i wouldnt be surprised at all if they were edtwt moots i saw them both hanging out today and i was so confused . also both are american and both of their names start w a m. now we wait,0,Eating Disorder,1.4857967016723703e-06
"thinspo girls get to wear skirts , you dont thinspo girls get to wear skirts , you dont thinspo girls get to wear skirts , you dont thinspo girls get to wear skirts , you dont thinspo girls get to wear skirts , you dont thinspo girls get to wear skirts , you dont",0,Eating Disorder,1.361964677926153e-06
"ayuda edtwt mutis y no mutis , respondan que opcion elegiran / ( cabe aclarar que si eligen una no pueden elegir la otra ) opcin a irse 1 semana solxs a la costa donde van a poder ayunar y comer lo que quieran e ir a caminar a la playa . opcin b dos meses pagos de gym",8,Eating Disorder,2.157751168851973e-06
"yesterday did the cringiest thing i ever did lmo i enregistred myself saying meanspo ( about me ) and putted it over videos of me at my lw , and okay its cringe but it worked ! i could have ate 270 cals but my mom made me eat and i was so mad that i binged",0,Eating Disorder,1.252629886039358e-06
"looking for edtwt moots . im 14 my prns are they/she kg lbs sw 84 / 185 cw 74 / 163 gw1 68 / 150 gw2 63 / 140 ugw 52 / 115 dni fatspo ( fatphobic ) , toxic , meanspo , strawberry dislikers /hj",7,Eating Disorder,1.6961552091743215e-06
. * . * * . * . ~ a thinspo for edtwt // block do n't report please ^-^ { anatwt ricecaketwt 3dtwt thinsp0 couplespo bmi calzonetwt ednostwt ana calorie binge sweetsp0 th1nspo th ! nspo sk1nny },0,Eating Disorder,1.3735176480622613e-06
heyy im regulus i wan na find new edtwt moods after i relapsed -i was in recovery for abt a month i 'm 16 -i live in the uk & lt ; //3 -transmasc and gay -he/him -lowest bmi = 15 current bmi = 18 to be mootz,0,Eating Disorder,1.4168635971145704e-06
ed twt bloqueem essa infiltrada ! ! se vc descer um pouquinho a pagina dela v que ela s falava de politica e msica at comear a postar bcs se chamando de thinspo e no sabe oq um nem sabe de nada ! ! bloqueem e deem,9,Eating Disorder,1.7779283325580764e-06
"queria mandar pra alguem que nao d sweetspo nem meanspo , s que seja super sincera , fale as coisas boas e as coisas pessimas , porem sou de menor e estamos em uma sucomunidade",9,Eating Disorder,1.586990606483596e-06
