ID,Similarity_score,Community
19666,0.6,Anti Eating Disorder
19667,0.7272727272727272,Anti Eating Disorder
19668,1.0,Anti Eating Disorder
19669,0.25,Anti Eating Disorder
19670,1.0,Anti Eating Disorder
19671,0.25000000000000006,Anti Eating Disorder
19672,0.6,Anti Eating Disorder
19673,1.0,Anti Eating Disorder
19674,0.761904761904762,Anti Eating Disorder
19675,0.26666666666666666,Anti Eating Disorder
19676,0.2,Anti Eating Disorder
19677,0.9,Anti Eating Disorder
19678,0.36363636363636365,Anti Eating Disorder
19679,0.33333333333333326,Anti Eating Disorder
19680,0.46511627906976744,Anti Eating Disorder
19681,0.8695652173913043,Anti Eating Disorder
19682,0.9411764705882353,Anti Eating Disorder
19683,0.5238095238095238,Anti Eating Disorder
19684,0.7142857142857143,Anti Eating Disorder
19685,0.9473684210526316,Anti Eating Disorder
19686,0.26666666666666666,Anti Eating Disorder
19687,0.6153846153846153,Anti Eating Disorder
19688,0.375,Anti Eating Disorder
19689,0.2857142857142857,Anti Eating Disorder
19690,0.35000000000000003,Anti Eating Disorder
19691,0.918918918918919,Anti Eating Disorder
19692,0.2941176470588235,Anti Eating Disorder
19693,0.9565217391304348,Anti Eating Disorder
19694,0.3076923076923077,Anti Eating Disorder
19695,0.6666666666666666,Anti Eating Disorder
19696,0.588235294117647,Anti Eating Disorder
19697,0.3076923076923077,Anti Eating Disorder
19698,0.4285714285714285,Anti Eating Disorder
19699,0.25,Anti Eating Disorder
19700,0.3225806451612903,Anti Eating Disorder
19701,0.3243243243243243,Anti Eating Disorder
19702,0.26229508196721313,Anti Eating Disorder
19703,0.3076923076923077,Anti Eating Disorder
19704,0.34920634920634924,Anti Eating Disorder
19705,0.5714285714285714,Anti Eating Disorder
19706,0.6666666666666666,Anti Eating Disorder
19707,0.3076923076923077,Anti Eating Disorder
19708,0.9473684210526316,Anti Eating Disorder
19709,0.43636363636363634,Anti Eating Disorder
19710,0.4444444444444445,Anti Eating Disorder
19711,0.24242424242424246,Anti Eating Disorder
19712,0.6428571428571429,Anti Eating Disorder
19713,0.39999999999999997,Anti Eating Disorder
19714,0.5128205128205129,Anti Eating Disorder
19715,0.7037037037037037,Anti Eating Disorder
19716,0.3225806451612903,Anti Eating Disorder
19717,0.24561403508771928,Anti Eating Disorder
19718,0.2916666666666667,Anti Eating Disorder
19719,0.3076923076923077,Anti Eating Disorder
19720,1.0,Anti Eating Disorder
19721,0.3783783783783784,Anti Eating Disorder
19722,0.918918918918919,Anti Eating Disorder
19723,0.3157894736842105,Anti Eating Disorder
19724,1.0,Anti Eating Disorder
19725,0.2647058823529412,Anti Eating Disorder
19726,0.6451612903225806,Anti Eating Disorder
19727,0.8695652173913043,Anti Eating Disorder
19728,0.3076923076923077,Anti Eating Disorder
19729,1.0,Anti Eating Disorder
19730,0.5384615384615384,Anti Eating Disorder
19731,0.5384615384615385,Anti Eating Disorder
19732,0.3333333333333333,Anti Eating Disorder
19733,0.3333333333333333,Anti Eating Disorder
19734,0.24324324324324323,Anti Eating Disorder
19735,0.6666666666666666,Anti Eating Disorder
19736,0.3076923076923077,Anti Eating Disorder
19737,0.4,Anti Eating Disorder
19738,0.9722222222222222,Anti Eating Disorder
19739,0.967741935483871,Anti Eating Disorder
19740,0.23529411764705885,Anti Eating Disorder
19741,0.2978723404255319,Anti Eating Disorder
19742,0.4594594594594595,Anti Eating Disorder
19743,0.33333333333333326,Anti Eating Disorder
19744,0.08333333333333333,Anti Eating Disorder
19745,0.7894736842105262,Anti Eating Disorder
19746,0.32,Anti Eating Disorder
19747,0.5,Anti Eating Disorder
19748,0.27586206896551724,Anti Eating Disorder
19749,1.0,Anti Eating Disorder
19750,1.0,Anti Eating Disorder
19751,0.07692307692307693,Anti Eating Disorder
19752,0.3076923076923077,Anti Eating Disorder
19753,0.1818181818181818,Anti Eating Disorder
19754,0.46153846153846156,Anti Eating Disorder
19755,0.4,Anti Eating Disorder
19756,0.2857142857142857,Anti Eating Disorder
19757,0.1714285714285714,Anti Eating Disorder
19758,0.6923076923076924,Anti Eating Disorder
19759,0.25,Anti Eating Disorder
19760,0.3076923076923077,Anti Eating Disorder
19761,0.9333333333333333,Anti Eating Disorder
19762,0.5,Anti Eating Disorder
19763,0.3508771929824561,Anti Eating Disorder
19764,0.9454545454545454,Anti Eating Disorder
19765,0.8846153846153846,Anti Eating Disorder
19766,0.3076923076923077,Anti Eating Disorder
19767,0.3076923076923077,Anti Eating Disorder
19768,0.34782608695652173,Anti Eating Disorder
19769,0.2807017543859649,Anti Eating Disorder
19770,0.509090909090909,Anti Eating Disorder
19771,0.8985507246376812,Anti Eating Disorder
19772,0.6153846153846153,Anti Eating Disorder
19773,0.2298850574712644,Anti Eating Disorder
19774,0.28571428571428575,Anti Eating Disorder
19775,0.7272727272727273,Anti Eating Disorder
19776,0.17391304347826086,Anti Eating Disorder
19777,0.8333333333333334,Anti Eating Disorder
19778,0.2376237623762376,Anti Eating Disorder
19779,0.018518518518518517,Anti Eating Disorder
19780,0.3076923076923077,Anti Eating Disorder
19781,0.22222222222222224,Anti Eating Disorder
19782,0.43749999999999994,Anti Eating Disorder
19783,0.30769230769230765,Anti Eating Disorder
19784,0.35294117647058826,Anti Eating Disorder
19785,0.7272727272727272,Anti Eating Disorder
19786,0.3076923076923077,Anti Eating Disorder
19787,1.0,Anti Eating Disorder
19788,0.9333333333333333,Anti Eating Disorder
19789,0.4,Anti Eating Disorder
19790,0.1639344262295082,Anti Eating Disorder
19791,0.8333333333333334,Anti Eating Disorder
19792,0.2,Anti Eating Disorder
19793,0.13333333333333333,Anti Eating Disorder
19794,0.3076923076923077,Anti Eating Disorder
19795,0.6666666666666666,Anti Eating Disorder
19796,0.5230769230769231,Anti Eating Disorder
19797,0.2692307692307692,Anti Eating Disorder
19798,0.6,Anti Eating Disorder
19799,0.9333333333333333,Anti Eating Disorder
19800,0.4,Anti Eating Disorder
19801,0.3076923076923077,Anti Eating Disorder
19802,0.3859649122807018,Anti Eating Disorder
19803,0.05384615384615385,Anti Eating Disorder
19804,0.3076923076923077,Anti Eating Disorder
19805,0.26666666666666666,Anti Eating Disorder
19806,0.3076923076923077,Anti Eating Disorder
19807,1.0,Anti Eating Disorder
19808,0.9333333333333333,Anti Eating Disorder
19809,0.6153846153846154,Anti Eating Disorder
19810,0.25,Anti Eating Disorder
19811,0.2222222222222222,Anti Eating Disorder
19812,0.9333333333333333,Anti Eating Disorder
19813,1.0,Anti Eating Disorder
19814,0.36363636363636365,Anti Eating Disorder
19815,0.7142857142857143,Anti Eating Disorder
19816,0.2105263157894737,Anti Eating Disorder
19817,0.3333333333333333,Anti Eating Disorder
19818,0.3076923076923077,Anti Eating Disorder
19819,0.031746031746031744,Anti Eating Disorder
19820,0.2051282051282051,Anti Eating Disorder
19821,0.4,Anti Eating Disorder
19822,0.26666666666666666,Anti Eating Disorder
19823,0.3333333333333333,Anti Eating Disorder
19824,0.2641509433962264,Anti Eating Disorder
19825,0.6363636363636365,Anti Eating Disorder
19826,0.3076923076923077,Anti Eating Disorder
19827,0.6,Anti Eating Disorder
19828,0.17142857142857143,Anti Eating Disorder
19829,0.6,Anti Eating Disorder
19830,0.37499999999999994,Anti Eating Disorder
19831,0.7241379310344829,Anti Eating Disorder
19832,0.0975609756097561,Anti Eating Disorder
19833,0.2222222222222222,Anti Eating Disorder
19834,0.9333333333333333,Anti Eating Disorder
19835,0.3076923076923077,Anti Eating Disorder
19836,0.3076923076923077,Anti Eating Disorder
19837,0.4680851063829788,Anti Eating Disorder
19838,0.2631578947368421,Anti Eating Disorder
19839,0.7857142857142857,Anti Eating Disorder
19840,0.9333333333333333,Anti Eating Disorder
19841,0.09090909090909093,Anti Eating Disorder
19842,0.5217391304347826,Anti Eating Disorder
19843,0.3076923076923077,Anti Eating Disorder
19844,0.3409090909090909,Anti Eating Disorder
19845,0.3076923076923077,Anti Eating Disorder
19846,0.18556701030927836,Anti Eating Disorder
19847,0.3076923076923077,Anti Eating Disorder
19848,0.3076923076923077,Anti Eating Disorder
19849,0.0,Anti Eating Disorder
19850,0.75,Anti Eating Disorder
19851,1.0,Anti Eating Disorder
19852,0.42857142857142855,Anti Eating Disorder
19853,0.631578947368421,Anti Eating Disorder
19854,0.28571428571428575,Anti Eating Disorder
19855,0.3076923076923077,Anti Eating Disorder
19856,0.3076923076923077,Anti Eating Disorder
19857,0.06493506493506493,Anti Eating Disorder
19858,0.06968641114982578,Anti Eating Disorder
19859,0.4444444444444445,Anti Eating Disorder
19860,0.2469135802469136,Anti Eating Disorder
19861,0.24242424242424246,Anti Eating Disorder
19862,0.3333333333333333,Anti Eating Disorder
19863,0.34285714285714286,Anti Eating Disorder
19864,0.3076923076923077,Anti Eating Disorder
19865,0.3076923076923077,Anti Eating Disorder
19866,0.3076923076923077,Anti Eating Disorder
19867,0.2105263157894737,Anti Eating Disorder
19868,0.5263157894736841,Anti Eating Disorder
19869,0.2222222222222222,Anti Eating Disorder
19870,0.5517241379310344,Anti Eating Disorder
19871,0.21428571428571425,Anti Eating Disorder
19872,0.9333333333333333,Anti Eating Disorder
19873,0.3076923076923077,Anti Eating Disorder
19874,0.25,Anti Eating Disorder
19875,0.35555555555555557,Anti Eating Disorder
19876,0.3333333333333333,Anti Eating Disorder
19877,0.3636363636363636,Anti Eating Disorder
19878,0.923076923076923,Anti Eating Disorder
19879,0.33333333333333326,Anti Eating Disorder
19880,0.47058823529411764,Anti Eating Disorder
19881,0.9333333333333333,Anti Eating Disorder
19882,0.2631578947368421,Anti Eating Disorder
19883,0.3076923076923077,Anti Eating Disorder
19884,0.6153846153846153,Anti Eating Disorder
19885,0.2222222222222222,Anti Eating Disorder
19886,0.8717948717948718,Anti Eating Disorder
19887,0.3,Anti Eating Disorder
19888,0.8000000000000002,Anti Eating Disorder
19889,0.6956521739130435,Anti Eating Disorder
19890,0.3333333333333333,Anti Eating Disorder
19891,0.3037974683544304,Anti Eating Disorder
19892,0.3076923076923077,Anti Eating Disorder
19893,1.0,Anti Eating Disorder
19894,0.3076923076923077,Anti Eating Disorder
19895,1.0,Anti Eating Disorder
19896,0.5263157894736842,Anti Eating Disorder
19897,0.39999999999999997,Anti Eating Disorder
19898,0.2,Anti Eating Disorder
19899,0.23529411764705885,Anti Eating Disorder
19900,0.26666666666666666,Anti Eating Disorder
19901,0.3157894736842105,Anti Eating Disorder
19902,0.9333333333333333,Anti Eating Disorder
19903,0.3076923076923077,Anti Eating Disorder
19904,0.9333333333333333,Anti Eating Disorder
19905,0.32142857142857145,Anti Eating Disorder
19906,0.26666666666666666,Anti Eating Disorder
19907,0.2,Anti Eating Disorder
19908,0.2857142857142857,Anti Eating Disorder
19909,0.48979591836734687,Anti Eating Disorder
19910,0.6666666666666666,Anti Eating Disorder
19911,0.9523809523809523,Anti Eating Disorder
19912,0.008264462809917356,Anti Eating Disorder
19913,0.2580645161290323,Anti Eating Disorder
19914,0.34146341463414637,Anti Eating Disorder
19915,0.2857142857142857,Anti Eating Disorder
19916,0.3076923076923077,Anti Eating Disorder
19917,0.28571428571428575,Anti Eating Disorder
19918,1.0,Anti Eating Disorder
19919,0.717948717948718,Anti Eating Disorder
19920,0.25,Anti Eating Disorder
19921,0.39999999999999997,Anti Eating Disorder
19922,0.17391304347826086,Anti Eating Disorder
19923,0.4,Anti Eating Disorder
19924,0.3529411764705882,Anti Eating Disorder
19925,0.3548387096774193,Anti Eating Disorder
19926,0.2666666666666666,Anti Eating Disorder
19927,0.20689655172413793,Anti Eating Disorder
19928,0.20000000000000004,Anti Eating Disorder
19929,0.9333333333333333,Anti Eating Disorder
19930,0.6666666666666666,Anti Eating Disorder
19931,0.3243243243243243,Anti Eating Disorder
19932,0.3076923076923077,Anti Eating Disorder
19933,0.6666666666666665,Anti Eating Disorder
19934,0.7727272727272727,Anti Eating Disorder
19935,0.4000000000000001,Anti Eating Disorder
19936,0.43749999999999994,Anti Eating Disorder
19937,0.8571428571428572,Anti Eating Disorder
19938,0.5714285714285714,Anti Eating Disorder
19939,0.37837837837837834,Anti Eating Disorder
19940,0.3,Anti Eating Disorder
19941,0.2777777777777778,Anti Eating Disorder
19942,0.5925925925925926,Anti Eating Disorder
19943,0.2272727272727273,Anti Eating Disorder
19944,0.5789473684210527,Anti Eating Disorder
19945,1.0,Anti Eating Disorder
19946,0.3076923076923077,Anti Eating Disorder
19947,0.3076923076923077,Anti Eating Disorder
19948,0.3076923076923077,Anti Eating Disorder
19949,0.3076923076923077,Anti Eating Disorder
19950,0.64,Anti Eating Disorder
19951,0.27586206896551724,Anti Eating Disorder
19952,0.47619047619047616,Anti Eating Disorder
19953,0.3076923076923077,Anti Eating Disorder
19954,0.875,Anti Eating Disorder
19955,0.3125,Anti Eating Disorder
19956,0.4,Anti Eating Disorder
19957,0.5,Anti Eating Disorder
19958,0.6363636363636364,Anti Eating Disorder
19959,0.22641509433962265,Anti Eating Disorder
19960,0.4347826086956521,Anti Eating Disorder
19961,0.3414634146341463,Anti Eating Disorder
19962,0.042553191489361694,Anti Eating Disorder
19963,0.3125,Anti Eating Disorder
19964,0.3076923076923077,Anti Eating Disorder
19965,0.3333333333333333,Anti Eating Disorder
19966,0.3125,Anti Eating Disorder
19967,0.4074074074074074,Anti Eating Disorder
19968,0.6,Anti Eating Disorder
19969,0.34782608695652173,Anti Eating Disorder
19970,0.1893491124260355,Anti Eating Disorder
19971,0.1904761904761905,Anti Eating Disorder
19972,0.3076923076923077,Anti Eating Disorder
19973,0.28571428571428575,Anti Eating Disorder
19974,0.9333333333333333,Anti Eating Disorder
19975,0.0,Anti Eating Disorder
19976,0.34285714285714286,Anti Eating Disorder
19977,0.9333333333333333,Anti Eating Disorder
19978,0.4615384615384615,Anti Eating Disorder
19979,0.3333333333333333,Anti Eating Disorder
19980,0.4166666666666667,Anti Eating Disorder
19981,0.6341463414634146,Anti Eating Disorder
19982,0.42857142857142855,Anti Eating Disorder
19983,0.2105263157894737,Anti Eating Disorder
19984,0.05063291139240507,Anti Eating Disorder
19985,0.56,Anti Eating Disorder
19986,0.2105263157894737,Anti Eating Disorder
19987,0.4864864864864865,Anti Eating Disorder
19988,0.3076923076923077,Anti Eating Disorder
19989,0.4999999999999999,Anti Eating Disorder
19990,0.3076923076923077,Anti Eating Disorder
19991,0.9411764705882353,Anti Eating Disorder
19992,1.0,Anti Eating Disorder
19993,0.4615384615384615,Anti Eating Disorder
19994,0.028169014084507043,Anti Eating Disorder
19995,1.0,Anti Eating Disorder
19996,0.9333333333333333,Anti Eating Disorder
19997,0.34782608695652173,Anti Eating Disorder
19998,0.6666666666666666,Anti Eating Disorder
19999,0.2456140350877193,Anti Eating Disorder
20000,0.23529411764705885,Anti Eating Disorder
20001,0.25806451612903225,Anti Eating Disorder
20002,0.9032258064516129,Anti Eating Disorder
20003,0.3076923076923077,Anti Eating Disorder
20004,0.9333333333333333,Anti Eating Disorder
20005,0.8571428571428571,Anti Eating Disorder
20006,0.3076923076923077,Anti Eating Disorder
20007,0.2891566265060241,Anti Eating Disorder
20008,0.5384615384615384,Anti Eating Disorder
20009,0.22857142857142854,Anti Eating Disorder
20010,0.22727272727272727,Anti Eating Disorder
20011,0.3,Anti Eating Disorder
20012,0.22727272727272724,Anti Eating Disorder
20013,0.326530612244898,Anti Eating Disorder
20014,0.19999999999999998,Anti Eating Disorder
20015,0.23529411764705882,Anti Eating Disorder
20016,0.15384615384615385,Anti Eating Disorder
20017,0.22857142857142854,Anti Eating Disorder
20018,0.9333333333333333,Anti Eating Disorder
20019,0.6666666666666665,Anti Eating Disorder
20020,0.3333333333333333,Anti Eating Disorder
20021,0.4545454545454545,Anti Eating Disorder
20022,0.9333333333333333,Anti Eating Disorder
20023,0.9333333333333333,Anti Eating Disorder
20024,0.32558139534883723,Anti Eating Disorder
20025,0.20833333333333334,Anti Eating Disorder
20026,0.45454545454545453,Anti Eating Disorder
20027,0.23529411764705882,Anti Eating Disorder
20028,0.4155844155844156,Anti Eating Disorder
20029,0.3902439024390244,Anti Eating Disorder
20030,0.9333333333333333,Anti Eating Disorder
20031,0.9,Anti Eating Disorder
20032,0.4117647058823529,Anti Eating Disorder
20033,0.5714285714285715,Anti Eating Disorder
20034,0.4444444444444444,Anti Eating Disorder
20035,0.5555555555555556,Anti Eating Disorder
20036,0.9411764705882353,Anti Eating Disorder
20037,0.3098591549295775,Anti Eating Disorder
20038,0.3076923076923077,Anti Eating Disorder
20039,0.15384615384615383,Anti Eating Disorder
20040,0.5405405405405405,Anti Eating Disorder
20041,0.2790697674418605,Anti Eating Disorder
20042,0.9333333333333333,Anti Eating Disorder
20043,0.2758620689655173,Anti Eating Disorder
20044,0.23076923076923075,Anti Eating Disorder
20045,0.43478260869565216,Anti Eating Disorder
20046,0.28571428571428575,Anti Eating Disorder
20047,0.7936507936507937,Anti Eating Disorder
20048,0.3,Anti Eating Disorder
20049,0.339622641509434,Anti Eating Disorder
20050,0.3137254901960784,Anti Eating Disorder
20051,0.47368421052631576,Anti Eating Disorder
20052,0.19801980198019803,Anti Eating Disorder
20053,0.36363636363636365,Anti Eating Disorder
20054,1.0,Anti Eating Disorder
20055,1.0,Anti Eating Disorder
20056,0.2790697674418604,Anti Eating Disorder
20057,0.21739130434782608,Anti Eating Disorder
20058,0.2222222222222222,Anti Eating Disorder
20059,0.3255813953488372,Anti Eating Disorder
20060,0.27272727272727276,Anti Eating Disorder
20061,0.28,Anti Eating Disorder
20062,0.5789473684210527,Anti Eating Disorder
20063,0.851063829787234,Anti Eating Disorder
20064,0.3076923076923077,Anti Eating Disorder
20065,0.45901639344262296,Anti Eating Disorder
20066,0.20689655172413796,Anti Eating Disorder
20067,0.7058823529411764,Anti Eating Disorder
20068,0.23255813953488372,Anti Eating Disorder
20069,0.2978723404255319,Anti Eating Disorder
20070,0.5517241379310345,Anti Eating Disorder
20071,0.3076923076923077,Anti Eating Disorder
20072,0.3076923076923077,Anti Eating Disorder
20073,0.5573770491803279,Anti Eating Disorder
20074,0.24,Anti Eating Disorder
20075,0.3076923076923077,Anti Eating Disorder
20076,0.23999999999999996,Anti Eating Disorder
20077,0.339622641509434,Anti Eating Disorder
20078,0.3076923076923077,Anti Eating Disorder
20079,0.75,Anti Eating Disorder
20080,0.8947368421052632,Anti Eating Disorder
20081,0.2631578947368421,Anti Eating Disorder
20082,0.0958904109589041,Anti Eating Disorder
20083,0.22641509433962265,Anti Eating Disorder
20084,0.3076923076923077,Anti Eating Disorder
20085,0.17391304347826086,Anti Eating Disorder
20086,1.0,Anti Eating Disorder
20087,0.3076923076923077,Anti Eating Disorder
20088,0.64,Anti Eating Disorder
20089,0.3076923076923077,Anti Eating Disorder
20090,0.3076923076923077,Anti Eating Disorder
20091,0.9411764705882353,Anti Eating Disorder
20092,0.2162162162162162,Anti Eating Disorder
20093,0.4166666666666667,Anti Eating Disorder
20094,0.36363636363636365,Anti Eating Disorder
20095,0.3076923076923077,Anti Eating Disorder
20096,0.6857142857142857,Anti Eating Disorder
20097,1.0,Anti Eating Disorder
20098,0.8085106382978724,Anti Eating Disorder
20099,0.07499999999999998,Anti Eating Disorder
20100,0.6153846153846154,Anti Eating Disorder
20101,0.3076923076923077,Anti Eating Disorder
20102,0.23529411764705882,Anti Eating Disorder
20103,0.3692307692307692,Anti Eating Disorder
20104,0.3076923076923077,Anti Eating Disorder
20105,0.7058823529411764,Anti Eating Disorder
20106,0.9,Anti Eating Disorder
20107,0.33333333333333326,Anti Eating Disorder
20108,0.3076923076923077,Anti Eating Disorder
20109,0.30769230769230765,Anti Eating Disorder
20110,0.3636363636363636,Anti Eating Disorder
20111,0.25,Anti Eating Disorder
20112,0.972972972972973,Anti Eating Disorder
20113,0.64,Anti Eating Disorder
20114,0.47058823529411764,Anti Eating Disorder
20115,0.7636363636363636,Anti Eating Disorder
20116,0.5263157894736842,Anti Eating Disorder
20117,0.3,Anti Eating Disorder
20118,0.2127659574468085,Anti Eating Disorder
20119,0.23529411764705885,Anti Eating Disorder
20120,0.29411764705882354,Anti Eating Disorder
20121,0.26666666666666666,Anti Eating Disorder
20122,0.3333333333333333,Anti Eating Disorder
20123,0.9333333333333333,Anti Eating Disorder
20124,0.9268292682926829,Anti Eating Disorder
20125,0.17391304347826086,Anti Eating Disorder
20126,0.17241379310344826,Anti Eating Disorder
20127,0.3076923076923077,Anti Eating Disorder
20128,0.3076923076923077,Anti Eating Disorder
20129,0.4444444444444444,Anti Eating Disorder
20130,0.3137254901960784,Anti Eating Disorder
20131,0.2105263157894737,Anti Eating Disorder
20132,0.030303030303030304,Anti Eating Disorder
20133,1.0,Anti Eating Disorder
20134,0.3076923076923077,Anti Eating Disorder
20135,0.18181818181818182,Anti Eating Disorder
20136,0.3076923076923077,Anti Eating Disorder
20137,0.1904761904761905,Anti Eating Disorder
20138,1.0,Anti Eating Disorder
20139,0.19999999999999998,Anti Eating Disorder
20140,0.3076923076923077,Anti Eating Disorder
20141,0.21818181818181817,Anti Eating Disorder
20142,0.42857142857142855,Anti Eating Disorder
20143,0.32,Anti Eating Disorder
20144,0.30000000000000004,Anti Eating Disorder
20145,0.0851063829787234,Anti Eating Disorder
20146,1.0,Anti Eating Disorder
20147,0.3902439024390244,Anti Eating Disorder
20148,0.47058823529411764,Anti Eating Disorder
20149,0.3333333333333333,Anti Eating Disorder
20150,0.9333333333333333,Anti Eating Disorder
20151,0.9333333333333333,Anti Eating Disorder
20152,0.25,Anti Eating Disorder
20153,0.3076923076923077,Anti Eating Disorder
20154,0.2857142857142857,Anti Eating Disorder
20155,0.5714285714285714,Anti Eating Disorder
20156,0.8135593220338982,Anti Eating Disorder
20157,0.3076923076923077,Anti Eating Disorder
20158,0.3,Anti Eating Disorder
20159,0.31250000000000006,Anti Eating Disorder
20160,0.029556650246305417,Anti Eating Disorder
20161,0.3076923076923077,Anti Eating Disorder
20162,0.7586206896551724,Anti Eating Disorder
20163,0.5,Anti Eating Disorder
20164,0.9714285714285714,Anti Eating Disorder
20165,0.6865671641791045,Anti Eating Disorder
20166,0.23076923076923078,Anti Eating Disorder
20167,0.2745098039215686,Anti Eating Disorder
20168,0.9333333333333333,Anti Eating Disorder
20169,0.1904761904761905,Anti Eating Disorder
20170,0.3076923076923077,Anti Eating Disorder
20171,0.22950819672131148,Anti Eating Disorder
20172,0.2105263157894737,Anti Eating Disorder
20173,0.2727272727272727,Anti Eating Disorder
20174,0.2564102564102564,Anti Eating Disorder
20175,0.3076923076923077,Anti Eating Disorder
20176,0.3,Anti Eating Disorder
20177,0.20408163265306123,Anti Eating Disorder
20178,0.21428571428571427,Anti Eating Disorder
20179,0.32,Anti Eating Disorder
20180,0.4666666666666667,Anti Eating Disorder
20181,0.2105263157894737,Anti Eating Disorder
20182,0.3076923076923077,Anti Eating Disorder
20183,0.30303030303030304,Anti Eating Disorder
20184,0.2222222222222222,Anti Eating Disorder
20185,0.30769230769230765,Anti Eating Disorder
20186,0.3076923076923077,Anti Eating Disorder
20187,0.3076923076923077,Anti Eating Disorder
20188,0.17142857142857143,Anti Eating Disorder
20189,0.24999999999999994,Anti Eating Disorder
20190,0.3076923076923077,Anti Eating Disorder
20191,0.7636363636363636,Anti Eating Disorder
20192,0.17777777777777776,Anti Eating Disorder
20193,0.3076923076923077,Anti Eating Disorder
20194,0.2631578947368421,Anti Eating Disorder
20195,0.4680851063829787,Anti Eating Disorder
20196,0.3529411764705882,Anti Eating Disorder
20197,0.3333333333333333,Anti Eating Disorder
20198,0.30769230769230765,Anti Eating Disorder
20199,0.6,Anti Eating Disorder
20200,0.3529411764705882,Anti Eating Disorder
20201,0.25,Anti Eating Disorder
20202,1.0,Anti Eating Disorder
20203,0.23809523809523808,Anti Eating Disorder
20204,0.7407407407407406,Anti Eating Disorder
20205,0.4313725490196078,Anti Eating Disorder
20206,1.0,Anti Eating Disorder
20207,0.2978723404255319,Anti Eating Disorder
20208,0.6451612903225806,Anti Eating Disorder
20209,0.5569620253164558,Anti Eating Disorder
20210,0.4,Anti Eating Disorder
20211,0.042105263157894736,Anti Eating Disorder
20212,0.22222222222222224,Anti Eating Disorder
20213,0.2133333333333333,Anti Eating Disorder
20214,0.30769230769230765,Anti Eating Disorder
20215,0.25,Anti Eating Disorder
20216,1.0,Anti Eating Disorder
20217,0.6666666666666665,Anti Eating Disorder
20218,0.2117647058823529,Anti Eating Disorder
20219,0.4150943396226415,Anti Eating Disorder
20220,0.9411764705882353,Anti Eating Disorder
20221,0.9333333333333333,Anti Eating Disorder
20222,1.0,Anti Eating Disorder
20223,0.44827586206896547,Anti Eating Disorder
20224,0.5494505494505494,Anti Eating Disorder
20225,0.25925925925925924,Anti Eating Disorder
20226,0.4067796610169491,Anti Eating Disorder
20227,0.44897959183673475,Anti Eating Disorder
20228,0.1923076923076923,Anti Eating Disorder
20229,0.41666666666666663,Anti Eating Disorder
20230,0.28571428571428575,Anti Eating Disorder
20231,0.5714285714285715,Anti Eating Disorder
20232,0.6666666666666665,Anti Eating Disorder
20233,0.26666666666666666,Anti Eating Disorder
20234,0.5500000000000002,Anti Eating Disorder
20235,0.018518518518518517,Anti Eating Disorder
20236,0.20689655172413796,Anti Eating Disorder
20237,1.0,Anti Eating Disorder
20238,0.6666666666666666,Anti Eating Disorder
20239,0.47058823529411764,Anti Eating Disorder
20240,0.05504587155963303,Anti Eating Disorder
20241,0.2413793103448276,Anti Eating Disorder
20242,0.9333333333333333,Anti Eating Disorder
20243,0.5098039215686274,Anti Eating Disorder
20244,0.5365853658536585,Anti Eating Disorder
20245,0.3076923076923077,Anti Eating Disorder
20246,0.10256410256410255,Anti Eating Disorder
20247,0.4,Anti Eating Disorder
20248,0.2926829268292683,Anti Eating Disorder
20249,0.28571428571428575,Anti Eating Disorder
20250,0.24,Anti Eating Disorder
20251,0.4878048780487804,Anti Eating Disorder
20252,0.3076923076923077,Anti Eating Disorder
20253,0.17647058823529413,Anti Eating Disorder
20254,0.9393939393939394,Anti Eating Disorder
20255,0.32,Anti Eating Disorder
20256,0.2916666666666667,Anti Eating Disorder
20257,0.24242424242424243,Anti Eating Disorder
20258,0.3928571428571428,Anti Eating Disorder
20259,0.4210526315789474,Anti Eating Disorder
20260,0.3076923076923077,Anti Eating Disorder
20261,1.0,Anti Eating Disorder
20262,0.1395348837209302,Anti Eating Disorder
20263,0.761904761904762,Anti Eating Disorder
20264,0.6301369863013698,Anti Eating Disorder
20265,1.0,Anti Eating Disorder
20266,0.46341463414634154,Anti Eating Disorder
20267,0.32,Anti Eating Disorder
20268,0.3076923076923077,Anti Eating Disorder
20269,0.3076923076923077,Anti Eating Disorder
20270,0.2745098039215686,Anti Eating Disorder
20271,0.37499999999999994,Anti Eating Disorder
20272,0.9333333333333333,Anti Eating Disorder
20273,0.5882352941176471,Anti Eating Disorder
20274,0.4,Anti Eating Disorder
20275,0.3,Anti Eating Disorder
20276,0.2222222222222222,Anti Eating Disorder
20277,1.0,Anti Eating Disorder
20278,0.5,Anti Eating Disorder
20279,0.2222222222222222,Anti Eating Disorder
20280,0.3076923076923077,Anti Eating Disorder
20281,0.2,Anti Eating Disorder
20282,0.3076923076923077,Anti Eating Disorder
20283,1.0,Anti Eating Disorder
20284,0.4727272727272728,Anti Eating Disorder
20285,0.372093023255814,Anti Eating Disorder
20286,0.2222222222222222,Anti Eating Disorder
20287,0.3076923076923077,Anti Eating Disorder
20288,0.26315789473684204,Anti Eating Disorder
20289,0.26086956521739135,Anti Eating Disorder
20290,0.3529411764705882,Anti Eating Disorder
20291,0.4444444444444444,Anti Eating Disorder
20292,0.417910447761194,Anti Eating Disorder
20293,0.37735849056603776,Anti Eating Disorder
20294,0.7169811320754716,Anti Eating Disorder
20295,0.2545454545454545,Anti Eating Disorder
20296,0.392156862745098,Anti Eating Disorder
